,neighborhood,hhid,mid,si2b_08,si2b_09a,si2b_09b,h_docu,type,area,weight,illness,illness_days,econ_active,self_emp,wage_emp,nelf_housework,nelf_illness,nelf_other,empindus_rickvan,empindus_rmg,empindus_business,empindus_service,empindus_labor,empindus_maid,empindus_other,payment_freq_perday,payment_freq_perweek,payment_freq_permonth,payment_freq_other,empterm_1,empterm_2,empterm_3,empterm_4,empterm_5,wage_pm,tot_inc,lntot_inc,emp_loc_home,emp_loc_neighborhood,emp_loc_other,emp_transport_walk,emp_transport_rick,emp_transport_bus,emp_transport_other,travel_cost,travel_time,njob,emp_duration,first_job,tvet,CESD_score,depression,age_marriage,childcare,hour_childare,taka_childare,edu_mother,edu_father,duration_community_1,duration_community_2,duration_community_3,duration_community_4,duration_community_5,duration_community_5y,moved,move_reason_work,move_reason_marriage,move_reason_wfamily,move_reason_ffamily,move_reason_other,bornhere,movedhakz,mig_orig,knack1,lnknack1,knack2,lnknack2,knack3,lnknack3,knack4,lnknack4,knack5,lnknack5,knack6,lnknack6,knack7,lnknack7,knack8,lnknack8,knack9,lnknack9,knack10,lnknack10,knack11,lnknack11,knack12,lnknack12,knack13,lnknack13,knack14,lnknack14,knack15,lnknack15,knack16,lnknack16,knack17,lnknack17,att_decjob,veil_n,veil_o,safety1,safety2,safety3,harass_freq_n,harass_freq_o,freq_goc,h_owner,h_rsell,h_rbquet,h_rcoll,h_rrent,h_rimpv,ccduration1,lnccduration1,duration1,duration2,duration3,duration4,duration5,duration6,lnduration1,lnduration2,lnduration3,lnduration4,lnduration5,lnduration6,location1,location2,location3,lnlocation1,lnlocation2,lnlocation3,fin_source_any,fin_source1,fin_source2,fin_source3,fin_source4,fin_spend_any,fin_spend1,fin_spend2,fin_spend3,fin_spend4,sex,reltohhh_hhh,reltohhh_spouse,reltohhh_child,reltohhh_other,age,marital_member_1,marital_member_2,marital_member_3,marital_member_4,marital_member_5,first_grade,second_grade,third_grade,fourth_grade,fifth_grade,sixth_grade,seventh_grade,eighth_grade,ninth_grade,tenth_grade,zero_grade,twelfth_grade,other_grade,comp_year_edu,nrooms,sep_kitchen,roof_mat1,roof_mat2,roof_mat3,av_space,toilet_improved,toilet_shared,water_improved,electricity,dwelling_own,dwelling_rented,dwelling_free,contract_dwelling,rent,foodexp_pc,lnfoodexp_pc,foodexp_pc1,foodexp_pc2,foodexp_pc3,foodexp_pc4,foodexp_pc5,spros,hhsize,hh_lit_1,hh_lit_2,hh_lit_3,hh_lit_4,male_hhh,marital_hh_1,marital_hh_2,marital_hh_3,marital_hh_4,marital_hh_5,adults,male,earning_member,service1,service2,service3,service4,service5,service6,service7,service8
967,27,12,1,10000,,,,Slum,Dhaka City Corporation,694.09766,0,0,Yes,0,1,,,,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,10000,10833.333,9.290383,0,0,1,0,0,0,1,6,30,1,24,0,1,6,0,21,,270,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,From Dhaka zilla,2,0.6931472,98,4.5849676,67,4.204693,23,3.1354942,35,3.5553482,21,3.0445225,1,0,26,3.2580965,64,4.158883,10,2.3025851,1,0,36,3.583519,65,4.1743875,5,1.609438,10,2.3025851,8,2.0794415,1,0,,,,1,1,1,,,1,0,,,,,,0.5,-0.2876821,8,1.5,14.5,0,0,0,2.1102133,0.5596158,2.6912432,-1.3862944,-1.3862944,-1.3862944,9.5,0,14.5,2.2772672,-1.3862944,2.6912432,1,0,0,0,1,1,0,0,0,1,Male,1,0,0,0,28,0,1,0,0,0,,,,,,,,,,,,,,0,1,1,0,1,0,144,1,1,1,1,0,0,1,1,1500,502.99332,6.220577,0,1,0,0,0,0,3,0,1,0,0,1,0,1,0,0,0,0.6666667,0.6666667,0.33333334,1,0,1,0,1,0,0,1
968,27,12,2,,,,No,Slum,Dhaka City Corporation,694.09766,0,0,No,,,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,3,0,17,,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,From elsewhere,8,2.0794415,51,3.9318256,98,4.5849676,2,0.6931472,97,4.574711,7,1.9459101,3,1.0986123,100,4.6051702,48,3.871201,4,1.3862944,0,,45,3.8066626,95,4.553877,95,4.553877,21,3.0445225,85,4.4426513,1,0,0,2,2,1,1,1,1,1,4,1,1,1,1,1,1,4.75,1.609438,11.5,3,0,7.75,1.75,0,2.4638534,1.178655,-1.3862944,2.0794415,0.6931472,-1.3862944,24,0,0,3.1884167,-1.3862944,-1.3862944,0,0,0,0,0,0,0,0,0,0,Female,0,1,0,0,24,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,1,0,144,1,1,1,1,0,0,1,1,1500,502.99332,6.220577,0,1,0,0,0,0,3,0,1,0,0,1,0,1,0,0,0,0.6666667,0.6666667,0.33333334,1,0,1,0,1,0,0,1
969,27,13,1,0,,,No,Slum,Dhaka City Corporation,694.09766,1,24,Yes,0,1,,,,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,7200,7200,8.881836,0,0,1,0,1,0,0,20,30,1,180,1,0,15,1,18,,8,0,0,0,0,0,0,0,1,1,,,,,,,0,0,From elsewhere,6,1.7917595,74,4.304065,100,4.6051702,13,2.5649493,60,4.0943446,3,1.0986123,1,0,92,4.5217886,92,4.5217886,19,2.944439,12,2.4849067,16,2.7725887,98,4.5849676,99,4.59512,11,2.3978953,18,2.8903718,8,2.0794415,,,,1,1,1,,,1,1,1,0,0,0,1,0,-1.3862944,16,8,0,0,0,0,2.7880929,2.1102133,-1.3862944,-1.3862944,-1.3862944,-1.3862944,24,0,0,3.1884167,-1.3862944,-1.3862944,,,,,,,,,,,Male,1,0,0,0,28,0,1,0,0,0,,,,,,,,,,,,,,0,1,1,0,1,0,214.83359,1,1,1,1,1,0,0,,0,228.85,5.433067,1,0,0,0,0,0,2,0,1,0,0,1,0,1,0,0,0,1,0.5,1,0,1,0,1,1,0,0,0
970,27,13,2,0,,,No,Slum,Dhaka City Corporation,694.09766,1,7,Yes,0,1,,,,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1200,1200,7.090077,0,1,0,1,0,0,0,,5,1,1,0,0,7,0,15,,24,2000,0,10,0,0,1,0,0,1,0,0,1,0,0,0,0,0,From elsewhere,11,2.3978953,3,1.0986123,80,4.3820267,33,3.4965076,97,4.574711,0,,1,0,50,3.912023,72,4.276666,5,1.609438,13,2.5649493,40,3.6888795,61,4.1108737,85,4.4426513,24,3.1780539,71,4.26268,3,1.0986123,0,3,3,1,1,1,0,0,1,1,1,1,1,1,1,4.25,1.5040774,12.5,4.25,4.25,3,0,0,2.5455313,1.5040774,1.5040774,1.178655,-1.3862944,-1.3862944,20,4,0,3.0081549,1.446919,-1.3862944,1,0,1,0,0,0,0,0,0,0,Female,0,1,0,0,25,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,9,1,1,0,1,0,214.83359,1,1,1,1,1,0,0,,0,228.85,5.433067,1,0,0,0,0,0,2,0,1,0,0,1,0,1,0,0,0,1,0.5,1,0,1,0,1,1,0,0,0
971,27,14,1,,,,,Slum,Dhaka City Corporation,694.09766,1,3,No,,,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,4,0,20,,24,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,From elsewhere,46,3.8286414,78,4.356709,89,4.4886365,24,3.1780539,99,4.59512,26,3.2580965,0,,91,4.5108595,6,1.7917595,0,,8,2.0794415,51,3.9318256,68,4.2195077,47,3.8501475,2,0.6931472,99,4.59512,65,4.1743875,,,,1,1,1,,,2,0,,,,,,0,-1.3862944,15.25,8.75,0,0,0,0,2.74084,2.1972246,-1.3862944,-1.3862944,-1.3862944,-1.3862944,18.5,5.5,0,2.9311938,1.7491999,-1.3862944,,,,,,,,,,,Male,1,0,0,0,60,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,110,0,1,1,1,0,1,0,1,3000,157.24,5.057773,1,0,0,0,0,0,5,0,1,0,0,1,0,1,0,0,0,0.6,0.6,0.2,1,1,1,0,1,1,0,1
972,27,14,2,,,,,Slum,Dhaka City Corporation,694.09766,1,5,Yes,0,0,,,,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,0,0,10,0,14,,0,0,0,0,0,0,1,0,0,1,2,0,0,0,0,1,0,1,From Dhaka zilla,53,3.9702919,93,4.5325994,100,4.6051702,6,1.7917595,80,4.3820267,79,4.3694477,11,2.3978953,100,4.6051702,86,4.454347,7,1.9459101,6,1.7917595,2,0.6931472,99,4.59512,100,4.6051702,2,0.6931472,94,4.543295,79,4.3694477,0,2,2,1,1,2,0,0,5,0,,,,,,0,-1.3862944,12,4.5,0,7.5,0,0,2.5055258,1.5581446,-1.3862944,2.0476928,-1.3862944,-1.3862944,24,0,0,3.1884167,-1.3862944,-1.3862944,,,,,,,,,,,Female,0,1,0,0,50,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,110,0,1,1,1,0,1,0,1,3000,157.24,5.057773,1,0,0,0,0,0,5,0,1,0,0,1,0,1,0,0,0,0.6,0.6,0.2,1,1,1,0,1,1,0,1
973,27,15,1,0,,,,Slum,Dhaka City Corporation,694.09766,0,0,Yes,0,1,,,,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,8800,8800,9.082507,0,0,1,1,0,0,0,,5,1,1,0,0,3,0,18,,0,0,5,10,1,0,0,0,0,0,2,1,0,0,0,0,0,0,From elsewhere,32,3.465736,85,4.4426513,99,4.59512,54,3.988984,93,4.5325994,11,2.3978953,1,0,99,4.59512,70,4.248495,3,1.0986123,34,3.5263605,2,0.6931472,85,4.4426513,99,4.59512,5,1.609438,56,4.0253515,36,3.583519,,,,1,1,1,,,1,0,,,,,,0,-1.3862944,15,0.5,8.5,0,0,0,2.7245796,-0.2876821,2.1690538,-1.3862944,-1.3862944,-1.3862944,24,0,0,3.1884167,-1.3862944,-1.3862944,,,,,,,,,,,Male,1,0,0,0,20,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,1,1,0,0,1,168,1,1,1,1,0,1,0,1,3000,1255.26,7.135098,0,0,0,0,1,1,2,0,0,0,1,1,0,1,0,0,0,1,0.5,0.5,0,0,0,1,1,1,1,1
974,27,15,2,,,,,Slum,Dhaka City Corporation,694.09766,0,0,No,,,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,3,0,16,,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,From elsewhere,11,2.3978953,83,4.4188404,98,4.5849676,1,0,51,3.9318256,14,2.6390574,0,,100,4.6051702,34,3.5263605,5,1.609438,0,,8,2.0794415,94,4.543295,98,4.5849676,5,1.609438,73,4.2904596,5,1.609438,0,2,2,1,2,,0,0,6,0,,,,,,0,-1.3862944,15.25,4.25,0,4.5,0,0,2.74084,1.5040774,-1.3862944,1.5581446,-1.3862944,-1.3862944,24,0,0,3.1884167,-1.3862944,-1.3862944,,,,,,,,,,,Female,0,1,0,0,18,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,9,1,1,0,0,1,168,1,1,1,1,0,1,0,1,3000,1255.26,7.135098,0,0,0,0,1,1,2,0,0,0,1,1,0,1,0,0,0,1,0.5,0.5,0,0,0,1,1,1,1,1
975,27,16,1,0,,,,Slum,Dhaka City Corporation,694.09766,1,4,Yes,0,1,,,,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,12000,12000,9.392662,0,0,1,0,0,1,0,15,30,1,5,1,1,3,0,22,,150,0,0,0,0,0,0,0,1,1,,,,,,,0,0,From elsewhere,4,1.3862944,76,4.3307333,48,3.871201,81,4.394449,11,2.3978953,75,4.317488,15,2.7080503,43,3.7612002,13,2.5649493,40,3.6888795,51,3.9318256,6,1.7917595,39,3.6635616,22,3.0910425,2,0.6931472,6,1.7917595,46,3.8286414,,,,1,1,1,,,1,1,0,0,1,1,1,0,-1.3862944,9,0,15,0,0,0,2.2246234,-1.3862944,2.7245796,-1.3862944,-1.3862944,-1.3862944,9,0,15,2.2246234,-1.3862944,2.7245796,1,0,1,0,0,1,0,1,0,0,Male,1,0,0,0,28,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,8,2,1,0,0,1,214.83359,1,1,1,1,1,0,0,,0,1815.12,7.5039067,0,0,0,0,1,1,4,0,0,0,1,1,0,1,0,0,0,0.75,0.25,0.25,1,0,1,0,1,1,1,1
976,27,16,2,,,,,Slum,Dhaka City Corporation,694.09766,0,0,No,,,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,2,0,16,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,From elsewhere,5,1.609438,52,3.9512436,100,4.6051702,11,2.3978953,94,4.543295,1,0,0,,100,4.6051702,98,4.5849676,4,1.3862944,1,0,4,1.3862944,100,4.6051702,100,4.6051702,11,2.3978953,79,4.3694477,9,2.1972246,0,2,2,1,1,1,0,0,4,1,1,1,1,1,0,5,1.658228,13.5,4,0,5.75,0.75,0,2.621039,1.446919,-1.3862944,1.7917595,0,-1.3862944,24,0,0,3.1884167,-1.3862944,-1.3862944,0,0,0,0,0,0,0,0,0,0,Female,0,1,0,0,24,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,8,2,1,0,0,1,214.83359,1,1,1,1,1,0,0,,0,1815.12,7.5039067,0,0,0,0,1,1,4,0,0,0,1,1,0,1,0,0,0,0.75,0.25,0.25,1,0,1,0,1,1,1,1
977,27,17,1,36000,,,"Yes, formal (title deed)",Slum,Dhaka City Corporation,694.09766,0,0,Yes,0,1,,,,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,55000,35401.844,10.474519,0,0,1,0,0,1,0,25,52.781685,1,318.75165,0,0,2,0,25,,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,From elsewhere,63,4.1431346,57,4.0430512,44,3.7841897,97,4.574711,44,3.7841897,88,4.477337,84,4.4308167,14,2.6390574,4,1.3862944,79,4.3694477,94,4.543295,31,3.4339871,23,3.1354942,19,2.944439,58,4.060443,14,2.6390574,68,4.2195077,,,,1,1,1,,,1,1,1,1,1,1,0,0,-1.3862944,8,4.5,11.5,0,0,0,2.1102133,1.5581446,2.4638534,-1.3862944,-1.3862944,-1.3862944,7.25,2.25,14.5,2.014903,0.91629076,2.6912432,1,0,1,0,0,1,0,1,0,0,Male,1,0,0,0,60,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,14,4,0,0,1,0,144,1,0,1,1,1,0,0,,0,1094.68,6.9982176,0,0,0,1,0,1,4,0,0,0,1,1,0,1,0,0,0,1,0.75,0.25,0,1,0,1,1,1,0,1
978,27,17,2,,,,No,Slum,Dhaka City Corporation,694.09766,0,0,No,,,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,9,0,16,,0,0,0,10,0,1,0,0,0,0,0,0,0,0,0,1,0,1,From Dhaka zilla,14,2.6390574,76,4.3307333,100,4.6051702,49,3.8918202,71,4.26268,73,4.2904596,7,1.9459101,100,4.6051702,98,4.5849676,15,2.7080503,33,3.4965076,0,,100,4.6051702,100,4.6051702,2,0.6931472,93,4.5325994,67,4.204693,0,3,3,1,2,2,0,0,5,1,1,1,1,1,1,0,-1.3862944,9.25,8,0,6.75,0,0,2.2512918,2.1102133,-1.3862944,1.9459101,-1.3862944,-1.3862944,24,0,0,3.1884167,-1.3862944,-1.3862944,,,,,,,,,,,Female,0,1,0,0,52,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,10,4,0,0,1,0,144,1,0,1,1,1,0,0,,0,1094.68,6.9982176,0,0,0,1,0,1,4,0,0,0,1,1,0,1,0,0,0,1,0.75,0.25,0,1,0,1,1,1,0,1
979,27,18,1,0,,,,Slum,Dhaka City Corporation,694.09766,1,5,Yes,0,1,,,,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,12500,12500,9.433484,0,0,1,1,0,0,0,,5,1,144,0,1,0,0,18,,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,From elsewhere,60,4.0943446,59,4.0775375,53,3.9702919,18,2.8903718,75,4.317488,79,4.3694477,40,3.6888795,29,3.3672957,47,3.8501475,66,4.189655,37,3.6109178,63,4.1431346,73,4.2904596,31,3.4339871,28,3.3322046,39,3.6635616,74,4.304065,,,,1,1,1,,,1,0,,,,,,0,-1.3862944,11,2,11,0,0,0,2.4203682,0.8109302,2.4203682,-1.3862944,-1.3862944,-1.3862944,11,2,11,2.4203682,0.8109302,2.4203682,,,,,,,,,,,Male,1,0,0,0,48,0,1,0,0,0,,,,,,,,,,,,,,0,2,1,0,1,0,198,1,0,1,1,0,1,0,1,4200,200.64,5.3015122,1,0,0,0,0,0,5,0,1,0,0,1,0,1,0,0,0,1,0.6,0.6,1,0,0,1,1,1,0,0
980,27,18,2,,,,,Slum,Dhaka City Corporation,694.09766,0,0,No,,,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,6,0,15,,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,From elsewhere,21,3.0445225,15,2.7080503,8,2.0794415,96,4.564348,85,4.4426513,34,3.5263605,2,0.6931472,57,4.0430512,7,1.9459101,0,,30,3.4011974,0,,12,2.4849067,1,0,11,2.3978953,67,4.204693,50,3.912023,0,2,2,1,1,2,0,0,4,0,,,,,,0,-1.3862944,10.25,4.75,0,9,0,0,2.3513753,1.609438,-1.3862944,2.2246234,-1.3862944,-1.3862944,24,0,0,3.1884167,-1.3862944,-1.3862944,,,,,,,,,,,Female,0,1,0,0,45,0,1,0,0,0,,,,,,,,,,,,,,0,2,1,0,1,0,198,1,0,1,1,0,1,0,1,4200,200.64,5.3015122,1,0,0,0,0,0,5,0,1,0,0,1,0,1,0,0,0,1,0.6,0.6,1,0,0,1,1,1,0,0
981,27,19,1,0,,,"Yes, informal (utility bill, tax bill)",Slum,Dhaka City Corporation,694.09766,0,0,Yes,0,1,,,,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,10000,10000,9.2103405,0,0,1,1,0,0,0,,20,1,2,0,1,1,0,22,,24,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,From Dhaka zilla,44,3.7841897,78,4.356709,100,4.6051702,74,4.304065,79,4.3694477,28,3.3322046,0,,100,4.6051702,89,4.4886365,8,2.0794415,44,3.7841897,17,2.8332133,100,4.6051702,100,4.6051702,2,0.6931472,96,4.564348,58,4.060443,,,,1,1,1,,,1,1,1,0,1,1,1,0,-1.3862944,8.75,0,15.25,0,0,0,2.1972246,-1.3862944,2.74084,-1.3862944,-1.3862944,-1.3862944,8,0,16,2.1102133,-1.3862944,2.7880929,,,,,,,,,,,Male,1,0,0,0,35,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,8,1,0,0,1,0,100,0,1,1,1,1,0,0,,0,339.52,5.827533,0,1,0,0,0,0,5,0,0,0,1,1,0,1,0,0,0,0.4,0.8,0.4,0,1,0,1,1,1,0,1
982,27,19,2,0,,,,Slum,Dhaka City Corporation,694.09766,1,1,Yes,0,1,,,,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,10,10,2.3025851,1,0,0,1,0,0,0,,,1,6,0,0,6,0,18,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,From Dhaka zilla,2,0.6931472,4,1.3862944,99,4.59512,41,3.713572,45,3.8066626,4,1.3862944,0,,97,4.574711,95,4.553877,1,0,34,3.5263605,0,,100,4.6051702,100,4.6051702,5,1.609438,63,4.1431346,13,2.5649493,1,2,2,1,2,3,1,1,1,0,,,,,,4.25,1.5040774,11.5,1.25,8,2,1.25,0,2.4638534,0.4054651,2.1102133,0.8109302,0.4054651,-1.3862944,24,0,0,3.1884167,-1.3862944,-1.3862944,,,,,,,,,,,Female,0,1,0,0,30,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,1,0,100,0,1,1,1,1,0,0,,0,339.52,5.827533,0,1,0,0,0,0,5,0,0,0,1,1,0,1,0,0,0,0.4,0.8,0.4,0,1,0,1,1,1,0,1
983,27,20,1,,10000,0,,Slum,Dhaka City Corporation,694.09766,0,0,Yes,1,0,,,,0,0,1,0,0,0,0,,,,,0,0,0,1,0,,10000,9.2103405,0,0,1,1,0,0,0,,30,1,72,0,0,0,0,24,,24,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,From elsewhere,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,1,,,1,0,,,,,,0,-1.3862944,12.5,2.25,9.25,0,0,0,2.5455313,0.91629076,2.2512918,-1.3862944,-1.3862944,-1.3862944,24,0,0,3.1884167,-1.3862944,-1.3862944,,,,,,,,,,,Male,1,0,0,0,32,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,6,1,1,0,0,1,120,1,1,1,1,0,1,0,1,3000,746.395,6.615255,0,0,1,0,0,1,4,0,0,0,1,1,0,1,0,0,0,0.5,0.5,0.25,0,1,0,1,1,0,0,1
984,27,20,2,,,,,Slum,Dhaka City Corporation,694.09766,0,0,No,,,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,3,0,15,1,30,0,4,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,From Dhaka zilla,11,2.3978953,97,4.574711,46,3.8286414,79,4.3694477,98,4.5849676,2,0.6931472,0,,73,4.2904596,78,4.356709,0,,29,3.3672957,0,,81,4.394449,13,2.5649493,8,2.0794415,44,3.7841897,15,2.7080503,1,2,2,1,2,1,0,0,5,0,,,,,,2.5,1.011601,12,3,1.5,5.5,2,0,2.5055258,1.178655,0.5596158,1.7491999,0.8109302,-1.3862944,23.75,0.25,0,3.1780539,-0.6931472,-1.3862944,,,,,,,,,,,Female,0,1,0,0,26,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5,1,1,0,0,1,120,1,1,1,1,0,1,0,1,3000,746.395,6.615255,0,0,1,0,0,1,4,0,0,0,1,1,0,1,0,0,0,0.5,0.5,0.25,0,1,0,1,1,0,0,1
985,27,21,1,,4000,2700,,Slum,Dhaka City Corporation,311.26202,1,3,Yes,1,0,,,,0,0,1,0,0,0,0,,,,,0,0,0,1,0,,4000,8.294049,1,0,0,1,0,0,0,,,1,1,0,0,8,0,21,1,180,0,0,0,0,0,0,0,1,1,,,,,,,0,0,From elsewhere,0,,35,3.5553482,63,4.1431346,28,3.3322046,69,4.2341065,0,,10,2.3025851,54,3.988984,99,4.59512,2,0.6931472,4,1.3862944,34,3.5263605,93,4.5325994,26,3.2580965,16,2.7725887,37,3.6109178,0,,0,1,1,1,1,1,0,0,5,0,,,,,,5,1.658228,12.75,0,10.25,1,0,0,2.5649493,-1.3862944,2.3513753,0.22314355,-1.3862944,-1.3862944,13.75,10.25,0,2.6390574,2.3513753,-1.3862944,1,1,0,0,0,1,1,0,0,0,Female,1,0,0,0,28,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5,1,1,0,1,0,90,1,1,1,1,0,1,0,1,3000,764.84,6.6396666,0,0,0,1,0,1,2,0,0,0,1,0,0,1,0,0,0,0.5,0,0.5,0,0,1,0,1,1,0,0
986,27,22,2,0,,,,Slum,Dhaka City Corporation,311.26202,1,10,Yes,0,1,,,,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1400,1400,7.2442274,0,0,1,1,0,0,0,,10,1,36,0,0,5,0,18,,0,0,3,0,0,0,0,0,1,1,,,,,,,0,0,From elsewhere,0,,2,0.6931472,98,4.5849676,72,4.276666,15,2.7080503,53,3.9702919,37,3.6109178,35,3.5553482,46,3.8286414,54,3.988984,10,2.3025851,6,1.7917595,80,4.3820267,84,4.4308167,16,2.7725887,7,1.9459101,2,0.6931472,1,3,3,1,1,1,2,2,1,0,,,,,,0,-1.3862944,13,0,7,4,0,0,2.5839975,-1.3862944,1.9810015,1.446919,-1.3862944,-1.3862944,22.5,1.5,0,3.1245651,0.5596158,-1.3862944,,,,,,,,,,,Female,0,0,1,0,21,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,12,1,1,0,1,0,196,1,0,1,1,0,0,1,1,300,1802.1,7.496708,0,0,0,0,1,1,2,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,1,1,0,0
987,27,23,1,,,,,Slum,Dhaka City Corporation,311.26202,0,0,Yes,0,0,,,,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,0,0,12,1,14,1,120,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,From Dhaka zilla,0,,80,4.3820267,99,4.59512,1,0,35,3.5553482,1,0,0,,99,4.59512,87,4.465908,1,0,0,,0,,96,4.564348,98,4.5849676,3,1.0986123,56,4.0253515,1,0,0,2,2,1,1,3,2,2,4,0,,,,,,1.75,0.6931472,9.25,7,0,4,3.75,0,2.2512918,1.9810015,-1.3862944,1.446919,1.3862944,-1.3862944,23.75,0.25,0,3.1780539,-0.6931472,-1.3862944,1,0,0,0,1,1,0,0,0,1,Female,1,0,0,0,36,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5,1,1,0,1,0,35,1,1,1,1,0,1,0,1,3500,885.275,6.785898,0,0,0,1,0,1,4,0,0,0,1,0,0,1,0,0,0,0.5,0.5,0.25,0,1,0,1,1,1,1,1
988,28,2,1,0,,,,Slum,Dhaka City Corporation,287.68155,1,10,Yes,0,1,,,,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,7000,7000,8.853665,0,0,1,0,0,0,1,15,40,1,48,0,0,6,0,19,,180,0,7,8,0,0,0,0,1,1,0,1,0,0,0,0,0,0,From elsewhere,79,4.3694477,98,4.5849676,22,3.0910425,1,0,51,3.9318256,22,3.0910425,8,2.0794415,99,4.59512,0,,13,2.5649493,3,1.0986123,0,,35,3.5553482,54,3.988984,85,4.4426513,12,2.4849067,67,4.204693,,,,1,1,1,,,1,0,,,,,,0,-1.3862944,10,0,11.5,2.5,0,0,2.3272777,-1.3862944,2.4638534,1.011601,-1.3862944,-1.3862944,13,0,11,2.5839975,-1.3862944,2.4203682,1,0,1,0,0,1,0,1,0,0,Male,1,0,0,0,30,0,1,0,0,0,,,,,,,,,,,,,,0,2,1,0,1,0,126,0,1,1,1,0,1,0,1,2400,145.66666,4.981321,1,0,0,0,0,0,3,0,1,0,0,1,0,1,0,0,0,0.6666667,0.33333334,0.33333334,1,0,1,0,1,1,0,0
